Entry No.,CPU Cores,Memory,Bandwidth,Hour1,Hour2,Day Start,Day End,Month Start,Month End,Year Start,Year End,Instances,,,,,
5651,4,16,16,0.252305816,0.549440679,2.691465303,9.565145984,479,287,153161,814334,6,,,,,
5652,4,8,512,0.189129071,0.21175667,5.377528994,7.779381481,914,257,184541,561927,2,,,,,
5653,8,2,64,0.087948916,0.439519069,12.6298887,4.158164022,112,953,360064,386788,8,,,,,
5654,2,16,32,0.214388657,0.242054758,14.26992733,6.306873718,681,1018,99124,941414,6,,,,,
5655,8,16,128,0.359344817,0.649071658,3.587399116,22.6241567,588,197,713552,863024,6,,,,,
5656,2,2,512,0.059201271,0.546342738,17.17747433,16.38632071,410,402,361918,354025,8,,,,,
5657,4,2,32,0.363725044,0.145586704,13.37838964,13.9991931,88,647,139331,762161,6,,,,,
5658,8,8,256,0.059442709,0.600297947,18.07876071,18.97230557,382,889,301743,933339,2,,,,,
5659,4,16,32,0.065551374,0.122589238,12.80697573,16.406672,415,380,598772,530277,6,,,,,
5660,2,4,128,0.380513821,0.431239937,2.39195322,23.75859253,240,376,566277,759327,2,,,,,
5661,2,8,512,0.043238165,0.144165165,18.15500697,1.910887647,682,823,62400,526471,4,,,,,
5662,2,4,64,0.35696629,0.511770445,3.88176929,18.48109847,236,542,91957,812998,4,,,,,
5663,2,8,16,0.083923412,0.780518909,12.38530691,9.749054735,310,371,85315,815409,8,,,,,
5664,8,8,16,0.21431347,0.365652064,9.585419547,17.27002259,662,1019,707875,475021,8,,,,,
5665,4,8,16,0.369075478,0.11232348,5.169803666,29.91843942,104,64,517128,598102,8,,,,,
5666,2,8,1024,0.242778456,0.511820016,7.913132735,28.89109292,635,642,353096,198208,6,,,,,
5667,2,16,512,0.382213302,0.889196264,15.14091336,25.87547044,215,787,363286,873753,2,,,,,
5668,2,2,512,0.090625619,0.647126894,6.454811495,15.01231398,648,444,353625,685070,2,,,,,
5669,2,16,128,0.156553483,0.041394628,10.77799074,8.751690126,593,369,446990,563053,6,,,,,
5670,2,16,32,0.246886096,0.407310695,20.15412467,15.54405106,87,733,657936,407247,2,,,,,
5671,8,16,16,0.388674089,0.282984358,15.73098363,12.47790359,113,409,429375,666906,2,,,,,
5672,2,2,64,0.358539802,0.101810709,7.481527092,18.14668934,95,829,319071,480165,6,,,,,
5673,2,4,512,0.186265088,0.468975962,2.476459073,9.365013716,189,339,432707,87046,2,,,,,
5674,4,8,128,0.336737095,0.099499657,10.74846208,20.15844,644,438,302429,256608,8,,,,,
5675,2,2,64,0.364940722,0.281414663,7.192190291,17.42360657,45,223,699619,370896,4,,,,,
5676,4,8,64,0.079368272,0.718807051,2.22992328,29.6071162,85,804,774770,26516,4,,,,,
5677,2,16,1024,0.079350843,0.805898099,19.35727328,5.401375264,742,1029,695121,353094,6,,,,,
5678,8,16,16,0.206276205,0.10779824,18.22571371,2.027373931,578,114,92278,752160,6,,,,,
5679,2,8,32,0.040910248,0.661472906,19.93271763,7.991115446,609,1043,818712,114528,4,,,,,
5680,8,16,64,0.086600833,0.710861201,20.13636701,26.90431842,853,319,768113,934600,2,,,,,
5681,2,4,512,0.394246668,0.88264693,1.804628716,23.59324138,246,177,20643,711808,8,,,,,
5682,4,4,512,0.258756206,0.252664513,17.59164585,24.13005464,703,320,630444,682495,6,,,,,
5683,4,4,64,0.197689325,0.700670033,4.767416038,26.41195843,828,903,746192,754696,6,,,,,
5684,4,8,64,0.295189011,0.529435143,16.7597455,26.63133929,704,1004,109736,2469,2,,,,,
5685,8,2,16,0.225224022,0.555846297,4.316602705,7.643088417,334,735,507758,664174,2,,,,,
5686,2,8,16,0.12048064,0.066897319,17.38534243,15.18146809,177,817,175810,403155,8,,,,,
5687,2,2,16,0.324731258,0.388652378,6.584676338,15.32040866,532,36,237102,226874,4,,,,,
5688,2,2,128,0.114255599,0.180480249,2.00707293,26.56293847,417,949,661504,349710,4,,,,,
5689,8,16,16,0.142632133,0.865595812,18.70907531,15.5851758,312,751,454013,898521,6,,,,,
5690,8,2,256,0.268240356,0.245351281,4.136269725,2.376750129,78,153,769664,583691,8,,,,,
5691,4,16,256,0.296570624,0.31779026,16.84877679,15.83609305,155,149,72104,366550,6,,,,,
5692,8,16,256,0.169435478,0.476096098,11.89232593,26.60167994,598,87,147239,147825,8,,,,,
5693,8,16,1024,0.377505086,0.581136575,7.576758801,14.33554619,70,1008,720774,252633,6,,,,,
5694,8,8,128,0.329361555,0.034594547,2.641017077,18.71636022,668,891,359873,655320,2,,,,,
5695,4,4,32,0.240280106,0.414222219,17.63763902,4.550726695,834,803,487542,24411,2,,,,,
5696,8,2,1024,0.076694152,0.411591051,1.434830118,19.52611945,331,102,719343,729351,4,,,,,
5697,8,16,256,0.234181417,0.55748745,12.9050468,29.62189217,500,916,264523,474209,6,,,,,
5698,8,8,256,0.309849162,0.325649179,11.1788144,4.930157334,610,743,515904,834873,8,,,,,
5699,2,8,16,0.304279032,0.512359001,14.60707857,6.352362384,99,61,61537,990009,6,,,,,
5700,4,2,256,0.099291317,0.330985579,8.57064177,10.01216592,665,918,531270,432054,4,,,,,
5701,4,16,512,0.184706452,0.839831019,2.877333395,15.75813315,110,764,678405,698697,8,,,,,
5702,4,2,512,0.106741558,0.745637876,17.26736637,11.61141894,120,40,691706,820901,2,,,,,
5703,8,2,256,0.20849391,0.109418556,8.718244364,20.83952831,205,945,541211,120560,4,,,,,
5704,2,2,16,0.167337973,0.095870751,7.763971986,17.71318111,647,710,696374,819154,2,,,,,
5705,4,8,32,0.155117466,0.700808948,5.505186168,22.72968291,460,887,449001,457087,6,,,,,
5706,8,4,512,0.052673086,0.362753299,18.98959187,29.23358953,630,767,723258,187869,2,,,,,
5707,8,8,1024,0.029447247,0.618559094,2.981031373,23.90226483,407,570,316209,950649,2,,,,,
5708,8,8,512,0.39476245,0.764122229,2.695304321,25.35367417,349,956,282744,296617,4,,,,,
5709,8,2,128,0.073877588,0.597609324,13.28273729,16.50542088,429,440,560492,710385,4,,,,,
5710,2,16,1024,0.127235011,0.473067462,13.06480052,5.89753867,608,1040,543564,195852,4,,,,,
5711,4,4,32,0.207831791,0.081467751,20.33070759,21.68374815,54,229,263445,942168,8,,,,,
5712,4,8,1024,0.3583018,0.148921398,7.630546123,12.3280739,830,185,325166,512270,6,,,,,
5713,2,16,1024,0.220044785,0.499844032,13.58250315,3.985933076,882,170,597788,768070,8,,,,,
5714,8,4,16,0.251417547,0.10336518,11.60198704,6.598246991,564,816,697493,902252,2,,,,,
5715,4,2,128,0.241210729,0.799102052,16.83966007,26.40347808,735,342,373674,378843,6,,,,,
5716,2,4,32,0.217392326,0.300389772,16.09224395,21.83823568,857,390,453644,797919,2,,,,,
5717,2,2,64,0.180158754,0.353172534,2.168361437,21.48422741,148,182,1175,344298,2,,,,,
5718,2,16,1024,0.391011531,0.338202619,15.63209269,28.63701846,446,589,16088,76561,8,,,,,
5719,2,8,64,0.201720826,0.504495476,17.42995303,7.77019149,121,509,799336,695956,4,,,,,
5720,2,4,512,0.358664276,0.766312529,19.64038696,20.94335421,298,94,184594,65914,8,,,,,
5721,8,8,256,0.042844654,0.539175523,18.95776266,29.29540637,752,928,644377,297348,6,,,,,
5722,8,8,32,0.0279952,0.316387093,9.776962716,4.475166163,501,560,244219,193792,4,,,,,
5723,4,8,128,0.14925651,0.049538633,2.049157291,7.589112976,374,517,369577,501831,4,,,,,
5724,4,2,16,0.079043364,0.476407666,4.785375392,8.606656602,798,729,229758,835500,4,,,,,
5725,2,16,64,0.152989407,0.276233327,16.36743926,25.26050625,186,88,625298,488518,6,,,,,
5726,4,4,256,0.352867543,0.219299159,5.69427564,4.957034624,820,813,504429,75797,2,,,,,
5727,4,4,256,0.218479636,0.533934705,2.46247372,22.02448217,299,423,401363,537434,8,,,,,
5728,8,16,128,0.317894994,0.57758892,5.340670594,21.36637876,310,697,608142,409904,2,,,,,
5729,4,8,512,0.113221069,0.477022328,1.850967032,11.63875291,673,254,594091,269423,2,,,,,
5730,2,8,32,0.274304298,0.760274336,21.21490131,24.64376967,870,984,76117,284857,6,,,,,
5731,8,2,1024,0.314954993,0.2681345,16.14736556,3.567689675,116,526,7005,944380,2,,,,,
5732,2,4,64,0.332702353,0.842985387,1.199003473,24.21858948,637,854,583568,741650,2,,,,,
5733,2,2,64,0.290613224,0.228432495,3.046769826,29.55639159,828,464,103270,729832,6,,,,,
5734,2,16,1024,0.178426048,0.240348988,7.89198257,14.32252991,405,479,702018,889367,2,,,,,
5735,2,16,128,0.284167699,0.326489326,8.296026591,19.80022462,517,325,41854,450794,8,,,,,
5736,4,2,32,0.109082685,0.729442099,20.32874294,6.497165604,402,853,72788,61000,4,,,,,
5737,4,4,1024,0.231746753,0.262310885,5.014413209,30.16751143,650,1035,471452,252105,6,,,,,
5738,4,4,256,0.274360356,0.782036528,11.65397889,12.2691017,185,95,352378,147781,2,,,,,
5739,4,16,1024,0.298984948,0.775377206,16.131964,13.48014785,498,543,121175,456314,2,,,,,
5740,8,4,1024,0.123876925,0.535985436,14.88098646,16.44351934,882,66,532168,753473,2,,,,,
5741,4,16,1024,0.388915636,0.767292238,19.61480524,23.18999792,59,421,634247,627776,6,,,,,
5742,2,16,1024,0.199534418,0.803427046,11.46592655,8.526151592,607,1035,807584,982280,8,,,,,
5743,2,16,1024,0.260914701,0.826247776,9.923286181,17.61317148,617,978,285948,59048,2,,,,,
5744,8,16,128,0.011603454,0.755967561,20.10896441,13.63144732,872,782,208468,550823,8,,,,,
5745,2,16,512,0.180756677,0.583132569,15.03823537,6.88257451,174,257,16876,627648,8,,,,,
5746,4,2,256,0.076392516,0.296753357,9.892054454,1.015660311,768,478,594402,488931,8,,,,,
5747,4,2,16,0.37867911,0.406898377,2.546981234,13.30789919,803,564,161629,188175,4,,,,,
5748,2,4,64,0.116328427,0.831843351,6.297079951,3.453848314,517,604,604733,528210,6,,,,,
5749,8,2,64,0.349861611,0.621980593,3.475850877,4.066908866,265,157,589512,819101,6,,,,,
5750,4,4,32,0.104910535,0.275305873,20.10677286,3.354697695,718,540,200007,565339,8,,,,,
5751,8,2,128,0.053845067,0.79759346,7.808681867,14.76693152,876,373,451673,364856,2,,,,,
5752,2,16,256,0.137156161,0.577954776,12.27435534,4.111240767,471,59,799496,561460,2,,,,,
5753,2,16,128,0.378469551,0.234015902,4.12333319,27.94045134,167,1038,731585,514770,4,,,,,
5754,8,2,64,0.386661684,0.718625488,21.34571509,3.352194439,549,535,326841,143569,4,,,,,
5755,2,4,64,0.116049767,0.679205063,4.44421486,12.36830779,566,367,187588,886308,8,,,,,
5756,4,16,64,0.281847039,0.817906833,15.17681797,27.99024488,890,275,452008,246695,2,,,,,
5757,4,8,1024,0.321626229,0.280456796,17.52789314,19.74532732,153,386,630122,582296,8,,,,,
5758,4,16,128,0.289315941,0.259043975,19.5016562,7.588298599,855,909,317174,383681,4,,,,,
5759,4,16,128,0.290647088,0.719964992,5.583325371,30.38424752,482,353,544850,244153,2,,,,,
5760,4,8,1024,0.124530594,0.608572983,10.52116631,12.66579366,652,616,424456,553227,4,,,,,
5761,4,2,128,0.308673683,0.520389887,16.42824732,24.63750385,69,486,146259,826913,6,,,,,
5762,4,4,32,0.107839088,0.38879755,14.01069861,7.663964341,659,298,623728,310500,2,,,,,
5763,4,16,512,0.323528993,0.320213056,6.754779482,18.58998128,449,560,127992,213090,8,,,,,
5764,8,16,64,0.33241933,0.049320352,7.282388333,1.140597271,680,150,216869,278208,8,,,,,
5765,8,2,1024,0.221807099,0.88781038,15.60634553,4.466670618,167,715,527909,708275,6,,,,,
5766,2,2,128,0.026730216,0.844007142,16.69122176,11.46133707,48,886,694657,904365,8,,,,,
5767,4,16,1024,0.305706366,0.133552415,1.011240329,28.64058688,620,866,503304,897748,4,,,,,
5768,4,16,16,0.167739489,0.301247381,19.67227954,9.031262955,794,529,178806,23689,8,,,,,
5769,8,2,256,0.045391286,0.628332827,19.85953824,6.357466785,418,352,815619,772666,6,,,,,
5770,2,8,64,0.139081003,0.322728859,2.015428059,16.84431807,502,1009,257144,247177,4,,,,,
5771,2,4,128,0.042939784,0.521949669,11.69051236,22.36397218,431,177,408066,469276,4,,,,,
5772,8,2,16,0.320787679,0.575503204,19.00452056,12.65726022,306,361,525101,860504,6,,,,,
5773,2,2,16,0.19203466,0.06788426,19.22769587,8.125305776,625,282,804997,988875,8,,,,,
5774,8,2,512,0.322907881,0.37105229,8.976686855,15.85383917,410,672,85947,480407,6,,,,,
5775,8,8,32,0.300457142,0.473349013,6.368125444,22.98834136,784,655,575874,483097,2,,,,,
5776,4,8,64,0.33227196,0.287978198,21.37864786,7.224745894,568,463,599455,138865,8,,,,,
5777,8,8,32,0.018886381,0.77564073,14.3895591,22.19431875,423,673,84016,340166,6,,,,,
5778,4,8,256,0.168658398,0.224339222,10.07339259,17.08842245,233,568,491700,594463,4,,,,,
5779,2,4,64,0.120416539,0.324907724,19.6473669,20.25082861,172,660,151910,420982,6,,,,,
5780,4,8,16,0.315811993,0.281643241,3.822206308,14.59848715,57,874,495489,682871,6,,,,,
5781,8,8,256,0.20164112,0.283176911,1.875434682,1.238640486,371,785,207244,457357,6,,,,,
5782,2,2,128,0.158076573,0.60644518,1.455673274,17.4422688,793,241,539245,348571,2,,,,,
5783,4,2,512,0.275273292,0.559920907,19.05436712,16.683966,274,642,25928,163142,6,,,,,
5784,8,4,128,0.275586935,0.046403092,19.87418096,15.68710868,547,163,475164,978925,4,,,,,
5785,2,8,512,0.345768253,0.698977618,9.76832415,12.35648848,296,772,512999,219849,4,,,,,
5786,4,8,128,0.350824418,0.227524991,15.35852354,18.27582681,854,388,613376,206550,2,,,,,
5787,4,8,1024,0.312654877,0.368242252,9.201606349,5.121402338,152,298,532215,81222,4,,,,,
5788,2,8,256,0.301745078,0.708579574,11.05390603,22.4469462,259,551,751547,946285,6,,,,,
5789,4,4,128,0.039466624,0.418078205,18.87350042,14.99145971,653,356,97052,996272,2,,,,,
5790,2,4,256,0.090534583,0.314747682,9.931873795,25.44195702,843,95,790321,537871,8,,,,,
5791,2,2,256,0.34688855,0.288124055,5.139118556,1.524282019,597,498,682003,378620,4,,,,,
5792,2,2,256,0.026817112,0.23703412,11.76860652,18.43826407,345,354,208685,386147,2,,,,,
5793,8,16,512,0.332501991,0.056320372,15.28990681,7.340487212,122,225,141720,452447,6,,,,,
5794,4,4,256,0.215006617,0.345552744,7.65443103,7.286923436,875,665,589540,199274,8,,,,,
5795,2,16,1024,0.272428244,0.743885313,15.85469731,13.78642557,602,850,274150,239091,2,,,,,
5796,2,16,128,0.339511298,0.746727918,4.588845847,25.39514992,513,728,77100,894792,2,,,,,
5797,4,2,64,0.195257932,0.273793485,8.311851428,7.566511193,569,980,663480,965083,2,,,,,
5798,4,8,32,0.115467459,0.492669199,1.386270358,8.848824377,154,306,49534,511459,8,,,,,
5799,2,4,1024,0.029916355,0.48348472,6.257275051,24.03424131,629,259,20190,759958,8,,,,,
5800,8,2,64,0.300232241,0.456639577,4.001859754,26.63717028,459,458,608837,782077,6,,,,,
5801,8,16,128,0.322453368,0.466213044,4.378980026,29.72859026,212,911,212350,317680,4,,,,,
5802,2,16,1024,0.265722111,0.398666773,6.457562258,24.96430419,508,655,332438,148171,6,,,,,
5803,8,8,64,0.010908997,0.791273521,7.737472931,16.52166856,344,170,327253,187882,2,,,,,
5804,4,2,512,0.294681528,0.86309136,18.7765923,22.08782266,181,530,483523,935416,8,,,,,
5805,8,8,64,0.123538396,0.285831488,16.75376175,14.32183064,92,804,461322,918433,8,,,,,
5806,2,16,64,0.199264759,0.410902845,7.936591899,25.41994818,815,1037,475655,697553,6,,,,,
5807,8,4,256,0.182227418,0.513113108,5.78350397,10.93519371,183,765,352974,963715,8,,,,,
5808,2,2,64,0.094896111,0.708168216,15.41753733,12.91957513,796,826,505925,890997,6,,,,,
5809,2,4,1024,0.250178394,0.640862784,16.45819949,5.54154909,402,606,428604,224231,6,,,,,
5810,2,2,1024,0.081040738,0.167537957,13.12397017,3.010811463,766,915,316563,965351,4,,,,,
5811,2,8,16,0.087571416,0.614823653,3.326192717,29.6240488,606,422,18286,20192,2,,,,,
5812,4,2,16,0.219838106,0.592155906,2.810084232,1.940640445,741,403,31881,482054,8,,,,,
5813,4,8,256,0.160370576,0.70637381,8.686570956,4.809913331,286,823,585398,496422,4,,,,,
5814,2,16,32,0.063032573,0.167793141,13.93753528,29.18557203,597,600,418079,421003,8,,,,,
5815,2,16,1024,0.293115948,0.873390699,20.83050836,26.91921635,823,722,660053,381354,6,,,,,
5816,4,8,32,0.211402091,0.048156214,21.13319531,15.36719412,577,728,64838,469217,8,,,,,
5817,2,16,16,0.270376403,0.80141842,16.90529805,26.63055179,779,127,647342,49952,4,,,,,
5818,8,16,16,0.381980065,0.145093794,3.629084071,23.77534347,477,351,672455,263847,4,,,,,
5819,8,4,16,0.289160658,0.504205465,6.392970005,5.848735017,123,311,693750,898633,2,,,,,
5820,4,2,128,0.053321111,0.274407883,13.57084718,26.23320073,870,634,660739,936264,8,,,,,
5821,8,4,16,0.221903089,0.772922738,9.161914912,6.406086066,672,146,340506,583370,2,,,,,
5822,2,4,16,0.217732232,0.501356338,5.183395014,3.476005622,166,615,777798,909209,8,,,,,
5823,2,8,512,0.328131459,0.705390356,21.00000504,7.61966878,221,479,803395,97754,2,,,,,
5824,8,16,32,0.071077239,0.512063108,15.12958338,7.764296763,77,437,50575,5871,4,,,,,
5825,8,4,64,0.186534351,0.183086572,9.495136807,21.11694664,346,397,277612,726851,6,,,,,
5826,2,16,256,0.220376358,0.802337033,19.23161322,2.590558323,392,996,480132,727724,8,,,,,
5827,8,4,32,0.344966501,0.202740587,14.77880623,16.30027198,912,298,300930,385523,8,,,,,
5828,8,16,128,0.177329178,0.050018948,21.52265686,29.81701992,188,187,689484,913922,4,,,,,
5829,4,4,32,0.234008686,0.44580308,8.579947406,15.66786454,400,609,311247,69007,4,,,,,
5830,4,2,256,0.06632861,0.129567305,7.211977956,19.66311525,507,974,416990,512438,8,,,,,
5831,2,4,512,0.059138859,0.840146809,18.3959482,10.23362738,704,646,157622,669133,2,,,,,
5832,8,2,256,0.05564559,0.16500913,1.543130718,1.366824593,188,276,793731,824527,4,,,,,
5833,4,8,1024,0.070854315,0.737773851,1.609802224,29.66983166,771,920,703795,330753,6,,,,,
5834,8,2,512,0.132680942,0.535990958,14.97124969,29.05179265,504,201,136277,239388,2,,,,,
5835,2,4,128,0.015484047,0.213568335,1.482953066,20.347286,325,111,328334,608551,8,,,,,
5836,8,4,128,0.020174878,0.790151928,1.255115122,26.2877476,135,212,447644,178842,4,,,,,
5837,4,8,512,0.395915593,0.548617588,11.54464431,28.32483212,112,764,114888,96317,6,,,,,
5838,8,2,128,0.266591632,0.131125982,2.158228559,17.69765758,78,63,394141,541076,6,,,,,
5839,4,2,32,0.220357415,0.557969058,9.012811065,3.434741808,358,602,604224,568458,8,,,,,
5840,8,2,512,0.384289692,0.831582442,2.674335143,10.04879205,87,636,434774,316873,6,,,,,
5841,2,4,1024,0.284316334,0.743999694,8.850415529,15.8762847,852,331,168892,499900,8,,,,,
5842,8,8,64,0.098543009,0.030446882,2.140757254,10.94642766,817,570,666828,604960,6,,,,,
5843,2,4,256,0.34868364,0.776892955,8.181656845,6.172443193,645,99,711799,275237,4,,,,,
5844,8,16,256,0.373734376,0.482415193,13.99930125,5.369865377,248,377,529696,808658,8,,,,,
5845,8,4,128,0.173634321,0.84093928,19.97856942,23.07173406,65,243,81916,119516,4,,,,,
5846,8,4,128,0.201741416,0.279844009,1.334433338,23.74416027,434,932,629266,250820,6,,,,,
5847,2,16,128,0.248770259,0.757685866,6.66345,5.21142321,469,296,447590,262283,8,,,,,
5848,8,8,128,0.148706073,0.791219855,2.38903072,28.31737759,189,470,818457,280260,8,,,,,
5849,4,16,128,0.395598587,0.442920245,18.92527415,9.326208522,200,360,147007,820678,2,,,,,
5850,4,4,512,0.358463744,0.726774984,2.963754218,6.04803357,905,822,213238,268690,8,,,,,
5851,8,8,16,0.335968949,0.49495689,11.49039452,7.453841313,714,702,793779,317715,4,,,,,
5852,2,4,1024,0.267099838,0.081789075,18.19245166,2.908615238,435,1031,423195,35716,2,,,,,
5853,2,8,256,0.127685006,0.829183427,10.04319749,1.521964093,846,180,408661,496878,8,,,,,
5854,8,16,256,0.119533682,0.194911815,11.83848473,3.541589356,714,269,312573,695421,4,,,,,
5855,8,8,64,0.15923056,0.401453562,20.51949243,7.621420708,103,692,612508,726834,6,,,,,
5856,8,4,32,0.010548623,0.375544534,16.38149171,20.3790458,765,945,250701,567609,8,,,,,
5857,2,8,128,0.328356988,0.088264937,16.3327314,12.60411522,912,723,817935,857164,8,,,,,
5858,4,8,32,0.325294994,0.842924813,14.38202472,15.93308071,797,802,757768,249667,6,,,,,
5859,2,16,16,0.032310393,0.607259936,6.908691373,26.03215596,868,260,140313,311649,2,,,,,
5860,8,8,32,0.219440501,0.088379986,6.229922797,19.39474427,523,207,281187,968020,4,,,,,
5861,2,8,256,0.033646183,0.291921656,19.04522206,11.52525808,619,65,396095,32115,2,,,,,
5862,8,2,128,0.305957252,0.092838688,8.534208775,2.456523201,531,305,81783,445208,2,,,,,
5863,4,2,128,0.035314447,0.237995677,10.15212125,1.735113949,253,502,31812,773607,4,,,,,
5864,8,16,256,0.186855325,0.292184653,21.58337265,11.93489763,78,984,145239,505428,6,,,,,
5865,8,2,64,0.139722864,0.544602934,12.22118997,6.073140907,430,625,176715,912534,2,,,,,
5866,8,8,128,0.273011325,0.895075453,15.68429048,29.6236496,490,270,186231,707987,4,,,,,
5867,4,4,1024,0.336118099,0.71435633,6.543623357,10.96895448,746,633,2932,952767,8,,,,,
5868,4,16,256,0.243008572,0.882098848,16.1420209,8.498071488,576,509,619387,120188,4,,,,,
5869,2,16,32,0.27497053,0.547296383,4.577901514,22.76586373,75,227,325437,307928,6,,,,,
5870,2,8,1024,0.071832322,0.839125033,8.615828028,23.20536586,297,481,221047,263122,6,,,,,
5871,4,8,128,0.291493652,0.834281021,11.51000692,17.31976034,233,976,215004,228710,2,,,,,
5872,4,4,1024,0.166079784,0.400201403,16.39721799,16.80488242,620,291,735934,890209,8,,,,,
5873,8,8,64,0.177454854,0.518827124,20.77188408,23.3666313,446,451,700714,418468,4,,,,,
5874,4,2,32,0.232296667,0.307489567,12.41070391,27.82259162,359,556,575517,242296,2,,,,,
5875,8,4,16,0.0407203,0.395357551,2.972485411,8.847961625,912,961,753935,172307,2,,,,,
5876,4,8,64,0.340317714,0.372223902,6.988743199,6.46653458,271,350,655607,384645,8,,,,,
5877,8,8,128,0.123371469,0.642820962,15.37740572,9.187890048,189,161,328823,675652,2,,,,,
5878,4,2,32,0.333933565,0.271527726,3.550344226,15.86360723,669,756,825211,96840,6,,,,,
